"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"16/06/2021";"1200";"7,6";"95,0";"1014,0";"2,0";"140,0";"3,0";"";"";"4,6";"0,2"
"16/06/2021";"1800";"12,6";"53,0";"1011,9";"2,3";"140,0";"4,0";"";"";"";""
"17/06/2021";"0000";"6,2";"97,0";"1013,9";"1,0";"50,0";"7,0";"8,20";"14,2";"";""
"17/06/2021";"1200";"4,8";"97,0";"1014,8";"0,0";"0,0";"5,0";"";"";"2,0";"0,0"
"17/06/2021";"1800";"14,0";"61,0";"1012,4";"1,6";"230,0";"3,0";"";"";"";""
"18/06/2021";"0000";"6,0";"97,0";"1013,5";"0,0";"0,0";"0,0";"1,70";"12,6";"";""
"18/06/2021";"1200";"4,2";"100,0";"1014,7";"0,7";"90,0";"10,0";"";"";"1,6";"0,0"
"18/06/2021";"1800";"12,2";"88,0";"1011,2";"3,3";"140,0";"10,0";"";"";"";""
"19/06/2021";"0000";"9,8";"97,0";"1012,4";"0,0";"0,0";"9,0";"0,10";"14,4";"";""
"19/06/2021";"1200";"11,6";"93,0";"1010,7";"1,6";"140,0";"10,0";"";"";"9,8";"0,0"
"19/06/2021";"1800";"14,4";"85,0";"1008,4";"1,6";"90,0";"10,0";"";"";"";""
"20/06/2021";"0000";"13,0";"95,0";"1009,4";"0,0";"0,0";"10,0";"0,10";"15,6";"";""
"20/06/2021";"1200";"10,6";"98,0";"1010,4";"0,0";"0,0";"10,0";"";"";"10,6";"0,0"
"20/06/2021";"1800";"15,6";"79,0";"1009,2";"1,5";"270,0";"9,0";"";"";"";""
"21/06/2021";"0000";"12,0";"95,0";"1010,2";"0,0";"0,0";"7,0";"1,10";"15,0";"";""
"21/06/2021";"1200";"9,2";"100,0";"1010,6";"0,3";"50,0";"10,0";"";"";"6,0";"0,0"
"21/06/2021";"1800";"15,0";"85,0";"1007,6";"2,0";"140,0";"10,0";"";"";"";""
"22/06/2021";"0000";"14,2";"93,0";"1008,7";"2,0";"140,0";"10,0";"0,00";"14,4";"";""
"22/06/2021";"1200";"12,8";"92,0";"1011,2";"2,5";"140,0";"10,0";"";"";"12,4";"0,0"
"22/06/2021";"1800";"14,4";"89,0";"1010,2";"2,8";"140,0";"10,0";"";"";"";""
"23/06/2021";"0000";"13,4";"96,0";"1010,4";"1,0";"140,0";"10,0";"0,00";"16,2";"";""
"23/06/2021";"1200";"12,4";"100,0";"1008,0";"1,6";"140,0";"10,0";"";"";"12,2";"0,0"
"23/06/2021";"1800";"15,0";"95,0";"1004,3";"2,6";"140,0";"10,0";"";"";"";""
"24/06/2021";"0000";"15,4";"91,0";"1000,6";"1,6";"140,0";"10,0";"3,40";"22,0";"";""
"24/06/2021";"1200";"16,8";"98,0";"994,6";"2,0";"50,0";"10,0";"";"";"14,2";"67,8"
"24/06/2021";"1800";"19,6";"72,0";"995,8";"4,3";"360,0";"8,0";"";"";"";""
"25/06/2021";"0000";"14,2";"91,0";"1002,4";"2,0";"360,0";"8,0";"7,60";"17,4";"";""
"25/06/2021";"1200";"12,8";"97,0";"1007,0";"1,3";"230,0";"0,0";"";"";"12,0";"2,1"
"25/06/2021";"1800";"17,4";"67,0";"1004,8";"3,0";"140,0";"0,0";"";"";"";""
"26/06/2021";"0000";"12,6";"91,0";"1003,9";"1,6";"140,0";"10,0";"0,00";"15,4";"";""
"26/06/2021";"1200";"11,2";"98,0";"1000,3";"3,0";"140,0";"10,0";"";"";"10,6";"11,4"
"26/06/2021";"1800";"13,8";"100,0";"996,2";"0,5";"50,0";"10,0";"";"";"";""
"27/06/2021";"0000";"14,8";"100,0";"997,2";"2,0";"320,0";"10,0";"0,20";"14,8";"";""
"27/06/2021";"1200";"10,8";"90,0";"1006,7";"1,6";"320,0";"10,0";"";"";"8,6";"56,8"
"27/06/2021";"1800";"12,2";"74,0";"1006,8";"1,5";"320,0";"9,0";"";"";"";""
"28/06/2021";"0000";"8,6";"81,0";"1010,8";"1,6";"320,0";"7,0";"8,70";"11,4";"";""
"28/06/2021";"1200";"6,0";"79,0";"1015,4";"2,3";"320,0";"2,0";"";"";"4,6";"0,0"
"28/06/2021";"1800";"10,6";"63,0";"1013,2";"2,1";"320,0";"4,0";"";"";"";""
"29/06/2021";"0000";"8,2";"67,0";"1014,2";"2,5";"320,0";"9,0";"0,10";"8,6";"";""
"29/06/2021";"1200";"6,2";"67,0";"1014,4";"3,3";"320,0";"10,0";"";"";"5,8";"0,5"
"29/06/2021";"1800";"8,2";"70,0";"1014,4";"2,8";"320,0";"10,0";"";"";"";""
"30/06/2021";"0000";"7,6";"77,0";"1015,6";"2,0";"320,0";"10,0";"0,00";"10,8";"";""
"30/06/2021";"1200";"8,0";"89,0";"1017,0";"1,0";"320,0";"9,0";"";"";"7,6";"0,0"
"30/06/2021";"1800";"10,8";"77,0";"1016,7";"1,0";"230,0";"10,0";"";"";"";""
"01/07/2021";"0000";"9,6";"86,0";"1016,3";"1,0";"140,0";"10,0";"7,40";"18,8";"";""
"01/07/2021";"1200";"6,4";"100,0";"1015,2";"1,6";"140,0";"10,0";"";"";"6,0";"0,0"
"01/07/2021";"1800";"18,4";"61,0";"1010,8";"2,8";"140,0";"10,0";"";"";"";""
