"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"16/06/2022";"1200";"8,2";"100,0";"1004,3";"0,0";"0,0";"8,0";"";"";"7,2";"0,0"
"16/06/2022";"1800";"18,0";"90,0";"1000,7";"1,6";"140,0";"10,0";"";"";"";""
"17/06/2022";"0000";"15,4";"96,0";"996,0";"1,0";"140,0";"10,0";"0,00";"16,6";"";""
"17/06/2022";"1200";"16,6";"98,0";"994,0";"1,0";"230,0";"10,0";"";"";"9,6";"31,1"
"17/06/2022";"1800";"13,8";"95,0";"997,6";"1,6";"320,0";"10,0";"";"";"";""
"18/06/2022";"0000";"9,6";"92,0";"1003,0";"1,0";"320,0";"0,0";"8,80";"13,4";"";""
"18/06/2022";"1200";"6,2";"88,0";"1010,3";"0,0";"0,0";"0,0";"";"";"3,0";"7,4"
"18/06/2022";"1800";"13,0";"51,0";"1010,2";"1,6";"320,0";"0,0";"";"";"";""
"19/06/2022";"0000";"5,0";"94,0";"1010,7";"0,5";"320,0";"0,0";"9,10";"17,0";"";""
"19/06/2022";"1200";"3,8";"97,0";"1010,2";"1,3";"140,0";"0,0";"";"";"1,4";"0,0"
"19/06/2022";"1800";"17,0";"59,0";"1006,2";"2,8";"140,0";"0,0";"";"";"";""
"20/06/2022";"0000";"8,4";"97,0";"1008,2";"1,6";"140,0";"0,0";"5,60";"19,0";"";""
"20/06/2022";"1200";"5,8";"100,0";"1008,4";"0,3";"140,0";"10,0";"";"";"4,6";"0,1"
"20/06/2022";"1800";"18,6";"73,0";"1004,6";"2,5";"140,0";"4,0";"";"";"";""
"21/06/2022";"0000";"13,8";"91,0";"1003,8";"1,3";"90,0";"5,0";"0,00";"17,0";"";""
"21/06/2022";"1200";"12,8";"100,0";"1002,3";"1,6";"360,0";"10,0";"";"";"12,2";"6,2"
"21/06/2022";"1800";"16,6";"96,0";"999,8";"3,0";"90,0";"10,0";"";"";"";""
"22/06/2022";"0000";"16,0";"94,0";"1001,5";"0,8";"90,0";"10,0";"0,00";"17,0";"";""
"22/06/2022";"1200";"14,2";"100,0";"999,9";"1,8";"360,0";"10,0";"";"";"12,8";"38,6"
"22/06/2022";"1800";"15,0";"95,0";"998,0";"2,6";"140,0";"10,0";"";"";"";""
"23/06/2022";"0000";"14,8";"97,0";"1000,3";"1,6";"140,0";"10,0";"0,00";"15,2";"";""
"23/06/2022";"1200";"13,6";"100,0";"1004,4";"0,7";"140,0";"10,0";"";"";"13,6";"11,7"
"23/06/2022";"1800";"14,8";"93,0";"1004,0";"2,0";"140,0";"10,0";"";"";"";""
"24/06/2022";"0000";"14,4";"96,0";"1005,4";"0,7";"140,0";"10,0";"0,00";"15,0";"";""
"24/06/2022";"1200";"13,2";"100,0";"1008,2";"1,6";"140,0";"10,0";"";"";"13,2";"0,2"
"24/06/2022";"1800";"14,4";"98,0";"1007,5";"1,0";"140,0";"10,0";"";"";"";""
"25/06/2022";"0000";"14,4";"98,0";"1011,5";"3,3";"180,0";"10,0";"0,00";"14,6";"";""
"25/06/2022";"1200";"11,2";"93,0";"1016,2";"2,0";"180,0";"10,0";"";"";"10,8";"1,7"
"25/06/2022";"1800";"13,4";"80,0";"1014,8";"1,3";"140,0";"10,0";"";"";"";""
"26/06/2022";"0000";"10,8";"87,0";"1016,0";"1,6";"140,0";"5,0";"1,90";"13,0";"";""
"26/06/2022";"1200";"8,2";"91,0";"1013,1";"1,8";"140,0";"10,0";"";"";"7,8";"0,0"
"26/06/2022";"1800";"12,8";"79,0";"1009,1";"1,6";"140,0";"10,0";"";"";"";""
"27/06/2022";"0000";"10,4";"92,0";"1009,0";"1,6";"140,0";"10,0";"1,60";"19,4";"";""
"27/06/2022";"1200";"10,8";"98,0";"1007,6";"1,3";"140,0";"10,0";"";"";"10,0";"0,0"
"27/06/2022";"1800";"18,8";"81,0";"1004,2";"1,8";"180,0";"10,0";"";"";"";""
"28/06/2022";"0000";"15,6";"93,0";"1003,8";"0,8";"90,0";"10,0";"0,00";"20,6";"";""
"28/06/2022";"1200";"19,0";"79,0";"1001,8";"0,8";"360,0";"10,0";"";"";"10,8";"0,0"
"28/06/2022";"1800";"16,8";"96,0";"999,4";"1,6";"50,0";"10,0";"";"";"";""
"29/06/2022";"0000";"10,8";"98,0";"1004,0";"2,1";"270,0";"10,0";"6,60";"16,6";"";""
"29/06/2022";"1200";"9,8";"92,0";"1007,9";"1,0";"360,0";"10,0";"";"";"8,8";"5,5"
"29/06/2022";"1800";"16,0";"61,0";"1005,9";"1,6";"360,0";"0,0";"";"";"";""
"30/06/2022";"0000";"8,8";"95,0";"1006,4";"0,0";"0,0";"0,0";"8,80";"17,0";"";""
"30/06/2022";"1200";"6,0";"97,0";"1008,0";"1,0";"320,0";"0,0";"";"";"4,4";"0,0"
"30/06/2022";"1800";"17,0";"64,0";"1006,6";"2,0";"230,0";"0,0";"";"";"";""
"01/07/2022";"0000";"9,0";"94,0";"1006,3";"0,8";"90,0";"0,0";"5,30";"17,8";"";""
"01/07/2022";"1200";"6,0";"100,0";"1004,8";"0,8";"140,0";"10,0";"";"";"5,6";"0,0"
"01/07/2022";"1800";"17,2";"74,0";"998,7";"1,6";"140,0";"2,0";"";"";"";""
