"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"15/12/2022";"1200";"23,2";"69,0";"1000,3";"0,7";"90,0";"7,0";"";"";"15,4";"0,0"
"15/12/2022";"1800";"33,0";"38,0";"997,5";"2,0";"360,0";"10,0";"";"";"";""
"16/12/2022";"0000";"25,2";"59,0";"997,8";"0,0";"0,0";"0,0";"11,70";"28,0";"";""
"16/12/2022";"1200";"21,2";"69,0";"1002,0";"3,0";"140,0";"7,0";"";"";"17,6";"0,0"
"16/12/2022";"1800";"26,4";"40,0";"999,5";"3,3";"180,0";"7,0";"";"";"";""
"17/12/2022";"0000";"23,2";"51,0";"999,1";"3,8";"140,0";"8,0";"11,30";"27,6";"";""
"17/12/2022";"1200";"20,6";"65,0";"1000,8";"3,5";"140,0";"5,0";"";"";"14,4";"0,0"
"17/12/2022";"1800";"27,2";"38,0";"997,6";"2,3";"140,0";"8,0";"";"";"";""
"18/12/2022";"0000";"22,8";"58,0";"998,7";"";"180,0";"8,0";"4,10";"26,8";"";""
"18/12/2022";"1200";"20,4";"82,0";"1001,4";"3,3";"140,0";"8,0";"";"";"17,4";"1,2"
"18/12/2022";"1800";"25,6";"63,0";"999,6";"3,8";"140,0";"8,0";"";"";"";""
"19/12/2022";"0000";"21,6";"79,0";"1001,1";"3,5";"140,0";"0,0";"6,10";"27,2";"";""
"19/12/2022";"1200";"21,4";"79,0";"1004,3";"3,3";"270,0";"9,0";"";"";"18,4";"0,0"
"19/12/2022";"1800";"25,8";"63,0";"1001,2";"5,0";"140,0";"5,0";"";"";"";""
"20/12/2022";"0000";"22,0";"77,0";"1001,8";"3,3";"140,0";"0,0";"10,40";"31,2";"";""
"20/12/2022";"1200";"23,2";"72,0";"1003,5";"1,6";"140,0";"3,0";"";"";"19,4";"0,0"
"20/12/2022";"1800";"30,6";"46,0";"1000,6";"3,3";"90,0";"3,0";"";"";"";""
"21/12/2022";"0000";"24,6";"68,0";"1001,5";"3,3";"140,0";"0,0";"11,20";"30,6";"";""
"21/12/2022";"1200";"23,8";"71,0";"1003,6";"2,3";"140,0";"1,0";"";"";"18,6";"0,0"
"21/12/2022";"1800";"30,6";"46,0";"1001,2";"4,1";"140,0";"3,0";"";"";"";""
"22/12/2022";"0000";"25,0";"59,0";"1001,6";"3,3";"360,0";"0,0";"11,50";"32,4";"";""
"22/12/2022";"1200";"23,4";"70,0";"1003,8";"4,0";"140,0";"1,0";"";"";"18,0";"0,0"
"22/12/2022";"1800";"31,8";"46,0";"999,4";"3,3";"140,0";"5,0";"";"";"";""
"23/12/2022";"0000";"26,0";"57,0";"998,7";"2,0";"50,0";"4,0";"7,70";"34,4";"";""
"23/12/2022";"1200";"26,6";"57,0";"1000,3";"1,3";"140,0";"4,0";"";"";"18,0";"0,0"
"23/12/2022";"1800";"27,2";"66,0";"997,4";"1,6";"50,0";"9,0";"";"";"";""
"24/12/2022";"0000";"23,8";"75,0";"998,7";"0,5";"320,0";"10,0";"8,50";"35,4";"";""
"24/12/2022";"1200";"28,0";"52,0";"1000,3";"3,6";"360,0";"7,0";"";"";"19,0";"0,9"
"24/12/2022";"1800";"34,0";"36,0";"997,8";"1,0";"230,0";"9,0";"";"";"";""
"25/12/2022";"0000";"24,0";"91,0";"999,1";"0,0";"0,0";"10,0";"3,10";"29,8";"";""
"25/12/2022";"1200";"24,6";"77,0";"1002,2";"3,3";"140,0";"10,0";"";"";"21,6";"5,8"
"25/12/2022";"1800";"28,8";"53,0";"999,6";"2,0";"140,0";"8,0";"";"";"";""
"26/12/2022";"0000";"25,0";"71,0";"1001,1";"3,3";"140,0";"10,0";"2,70";"27,6";"";""
"26/12/2022";"1200";"21,8";"82,0";"1002,8";"2,0";"140,0";"10,0";"";"";"19,2";"0,0"
"26/12/2022";"1800";"26,8";"64,0";"1000,0";"3,3";"90,0";"7,0";"";"";"";""
"27/12/2022";"0000";"21,4";"81,0";"1000,0";"2,5";"140,0";"8,0";"2,50";"26,0";"";""
"27/12/2022";"1200";"22,2";"70,0";"1001,6";"2,5";"140,0";"7,0";"";"";"16,6";"0,0"
"27/12/2022";"1800";"26,0";"58,0";"999,2";"2,0";"140,0";"10,0";"";"";"";""
"28/12/2022";"0000";"21,2";"89,0";"999,2";"1,3";"50,0";"10,0";"11,30";"30,2";"";""
"28/12/2022";"1200";"20,0";"78,0";"1000,4";"1,6";"320,0";"3,0";"";"";"16,6";"23,3"
"28/12/2022";"1800";"28,4";"49,0";"998,4";"2,5";"230,0";"8,0";"";"";"";""
"29/12/2022";"0000";"23,2";"71,0";"998,2";"0,5";"320,0";"0,0";"12,50";"31,2";"";""
"29/12/2022";"1200";"23,4";"67,0";"1003,4";"2,5";"230,0";"0,0";"";"";"17,6";"0,0"
"29/12/2022";"1800";"30,6";"30,0";"1001,5";"2,6";"230,0";"2,0";"";"";"";""
"30/12/2022";"0000";"23,0";"69,0";"1001,4";"1,3";"50,0";"0,0";"12,10";"33,8";"";""
"30/12/2022";"1200";"23,4";"69,0";"1003,9";"1,0";"140,0";"0,0";"";"";"16,2";"0,0"
"30/12/2022";"1800";"33,4";"33,0";"1000,8";"1,0";"230,0";"3,0";"";"";"";""
"31/12/2022";"0000";"25,8";"59,0";"999,9";"0,7";"90,0";"0,0";"12,40";"36,4";"";""
"31/12/2022";"1200";"27,4";"63,0";"1002,7";"1,3";"140,0";"0,0";"";"";"17,8";"0,0"
"31/12/2022";"1800";"36,0";"30,0";"999,9";"3,5";"140,0";"4,0";"";"";"";""
